行政代码,地名,东经,北纬
130582,河北省沙河市,114.283093,36.938635
130600,河北省保定市,115.49481,38.886565
130601,河北省保定市市辖区,115.49481,38.886565
130602,河北省保定市新市区,115.412245,38.881183
130603,河北省保定市北市区,115.532912,38.897511
130604,河北省保定市南市区,115.484784,38.821877
130621,河北省满城县,115.277554,38.970233
130622,河北省清苑县,115.493492,38.738336
130623,河北省涞水县,115.444628,39.616118
130624,河北省阜平县,114.164211,38.894806
130625,河北省徐水县,115.5796,39.041872
130626,河北省定兴县,115.755046,39.211518
130627,河北省唐县,114.806091,38.904521
130628,河北省高阳县,115.838442,38.673021
130629,河北省容城县,115.908779,39.057814
130630,河北省涞源县,114.730451,39.366937
130631,河北省望都县,115.178346,38.679015
130632,河北省安新县,115.886731,38.878255
130633,河北省易县,115.254022,39.317566
130634,河北省曲阳县,114.660664,38.706612
130635,河北省蠡县,115.669282,38.528232
130636,河北省顺平县,115.073989,38.927951
130637,河北省博野县,115.487786,38.459123
130638,河北省雄县,116.183299,39.042787
130681,河北省涿州市,115.999054,39.482482
130682,河北省定州市,115.057407,38.465839
130683,河北省安国市,115.334827,38.39374
130684,河北省高碑店市,116.040934,39.265088
130700,河北省张家口市,114.893782,40.811188
130701,河北省张家口市市辖区,114.893782,40.811188
130702,河北省张家口市桥东区,114.915166,40.78291
130703,河北省张家口市桥西区,114.861623,40.837646
130705,河北省张家口市宣化区,115.258472,40.632394
130706,河北省张家口市下花园区,115.350498,40.568837
130721,河北省宣化县,115.035435,40.560152
130722,河北省张北县,114.772897,41.293641
130723,河北省康保县,114.606536,41.784595
130724,河北省沽源县,115.636092,41.580404
130725,河北省尚义县,114.152528,41.132635
130726,河北省蔚县,114.712537,39.879353
130727,河北省阳原县,114.394396,40.138642
130728,河北省怀安县,114.502607,40.559534
130729,河北省万全县,114.611453,40.847108
130730,河北省怀来县,115.634061,40.347984
130731,河北省涿鹿县,115.223925,40.101876
130732,河北省赤城县,115.892223,40.956026
130733,河北省崇礼县,115.219891,41.02606
130800,河北省承德市,117.933822,40.992521
130801,河北省承德市市辖区,117.933822,40.992521
130802,河北省承德市双桥区,117.948355,40.971406
130803,河北省承德市双滦区,117.809336,41.051453
130804,河北省承德市鹰手营子矿区,117.679426,40.53176
130821,河北省承德县,118.125718,40.973242
130822,河北省兴隆县,117.726136,40.458142
130823,河北省平泉县,118.739324,41.075304
130824,河北省滦平县,117.369563,40.924821
130825,河北省隆化县,117.56993,41.517995
130826,河北省丰宁满族自治县,116.623795,41.425684
130827,河北省宽城满族自治县,118.635888,40.57809
130828,河北省围场满族蒙古族自治县,117.547022,42.108025
130900,河北省沧州市,116.863806,38.297615
130901,河北省沧州市市辖区,116.863806,38.297615
130902,河北省沧州市新华区,116.893059,38.308375
130903,河北省沧州市运河区,116.844854,38.314446
130921,河北省沧县,116.862714,38.302139
130922,河北省青县,116.851234,38.565778
130923,河北省东光县,116.677832,37.887452
130925,河北省盐山县,117.26694,37.96037
130926,河北省肃宁县,115.885816,38.422207
130927,河北省南皮县,116.86585,38.023186
130924,河北省海兴县,117.567264,38.14247
130928,河北省吴桥县,116.508033,37.661863
130929,河北省献县,116.175505,38.242726
230183,黑龙江省尚志市,128.31617,45.083893
230184,黑龙江省五常市,127.491113,44.772544
230200,黑龙江省齐齐哈尔市,123.987289,47.3477
230201,黑龙江省齐齐哈尔市市辖区,128.047414,47.356592
230202,黑龙江省齐齐哈尔市龙沙区,123.944838,47.301073
230203,黑龙江省齐齐哈尔市建华区,124.021279,47.404866
230204,黑龙江省齐齐哈尔市铁锋区,124.262931,47.303489
230205,黑龙江省齐齐哈尔市昂昂溪区,123.972935,47.104048
230206,黑龙江省齐齐哈尔市富拉尔基区,123.571998,47.228952
230207,黑龙江省齐齐哈尔市碾子山区,122.932335,47.585869
230208,黑龙江省齐齐哈尔市梅里斯达斡尔族区,124.005487,47.58308
230221,黑龙江省龙江县,123.089103,47.258895
230223,黑龙江省依安县,125.294633,47.706873
230224,黑龙江省泰来县,123.558048,46.60329
230225,黑龙江省甘南县,123.8469,48.011583
230227,黑龙江省富裕县,124.571747,47.66582
230229,黑龙江省克山县,125.706471,48.167091
230230,黑龙江省克东县,126.352136,48.009015
230231,黑龙江省拜泉县,126.021786,47.592256
230281,黑龙江省讷河市,125.076553,48.481453
230301,黑龙江省鸡西市市辖区,128.047414,47.356592
230302,黑龙江省鸡西市鸡冠区,130.959937,45.30761
230303,黑龙江省鸡西市恒山区,130.916267,45.138571
230300,黑龙江省鸡西市,130.941767,45.32154
230304,黑龙江省鸡西市滴道区,130.734836,45.354342
230305,黑龙江省鸡西市梨树区,130.765238,45.097064
230306,黑龙江省鸡西市城子河区,131.027704,45.37969
230307,黑龙江省鸡西市麻山区,130.566887,45.205826
230321,黑龙江省鸡东县,131.225654,45.273228
230381,黑龙江省虎林市,133.121106,45.997276
230382,黑龙江省密山市,132.176562,45.469765
230400,黑龙江省鹤岗市,130.292472,47.338666
230401,黑龙江省鹤岗市市辖区,130.292472,47.338666
230402,黑龙江省鹤岗市向阳区,130.301233,47.35092
230403,黑龙江省鹤岗市工农区,130.277196,47.32777
230404,黑龙江省鹤岗市南山区,130.281765,47.298821
230405,黑龙江省鹤岗市兴安区,130.244375,47.23371
230406,黑龙江省鹤岗市东山区,130.247501,47.483737
230407,黑龙江省鹤岗市兴山区,130.326646,47.393965
230421,黑龙江省萝北县,130.761333,47.746935
230422,黑龙江省绥滨县,131.856595,47.483007
230500,黑龙江省双鸭山市,131.171402,46.655102
230501,黑龙江省双鸭山市市辖区,131.171402,46.655102
230502,黑龙江省双鸭山市尖山区,131.178514,46.658525
230503,黑龙江省双鸭山市岭东区,131.246024,46.459522
230505,黑龙江省双鸭山市四方台区,131.308707,46.669775
230506,黑龙江省双鸭山市宝山区,131.564836,46.529228
230521,黑龙江省集贤县,131.150556,46.818437
230522,黑龙江省友谊县,131.854999,46.788593
230523,黑龙江省宝清县,132.409279,46.409383
230524,黑龙江省饶河县,133.729259,47.072629
230600,黑龙江省大庆市,125.02184,46.596709
230601,黑龙江省大庆市市辖区,125.02184,46.596709
230602,黑龙江省大庆市萨尔图区,125.042452,46.663311
230603,黑龙江省大庆市龙凤区,125.141767,46.535568
230604,黑龙江省大庆市让胡路区,124.838427,46.72916
230605,黑龙江省大庆市红岗区,124.914285,46.420779
230606,黑龙江省大庆市大同区,124.699077,46.070051
230621,黑龙江省肇州县,125.308969,45.837072
230622,黑龙江省肇源县,124.769044,45.6472
230623,黑龙江省林甸县,124.896783,47.159693
230624,黑龙江省杜尔伯特蒙古族自治县,124.246513,46.561614
230700,黑龙江省伊春市,128.910766,47.734685
230701,黑龙江省伊春市市辖区,128.047414,47.356592
230702,黑龙江省伊春市伊春区,128.90058,47.741959
230703,黑龙江省伊春市南岔区,129.538874,46.964156
230704,黑龙江省伊春市友好区,128.465964,48.128002
230705,黑龙江省伊春市西林区,129.227255,47.500962
230706,黑龙江省伊春市翠峦区,128.365411,47.589934
230707,黑龙江省伊春市新青区,129.787357,48.216126
230708,黑龙江省伊春市美溪区,129.409404,47.768892
230709,黑龙江省伊春市金山屯区,129.771903,47.498544
230710,黑龙江省伊春市五营区,129.061485,48.229328
230711,黑龙江省伊春市乌马河区,128.79469,47.549368
230712,黑龙江省伊春市汤旺河区,129.538754,48.563263
230713,黑龙江省伊春市带岭区,128.861475,47.090162
230714,黑龙江省伊春市乌伊岭区,129.498936,48.836655
230715,黑龙江省伊春市红星区,129.251919,48.29802
230716,黑龙江省伊春市上甘岭区,129.022399,48.036509
230722,黑龙江省嘉荫县,130.00825,48.76952
230781,黑龙江省铁力市,128.552517,46.866329
230800,黑龙江省佳木斯市,130.284735,46.81378
230801,黑龙江省佳木斯市市辖区,130.288998,46.778227
230802,黑龙江省佳木斯市永红区,130.357862,46.817871
230803,黑龙江省佳木斯市向阳区,128.047414,47.356592
230804,黑龙江省佳木斯市前进区,132.27643,46.461695
230805,黑龙江省佳木斯市东风区,132.48736,47.500479
230811,黑龙江省佳木斯市郊区,130.284735,46.81378
230822,黑龙江省桦南县,130.637015,46.306672
230826,黑龙江省桦川县,130.963018,46.989258
230828,黑龙江省汤原县,130.072406,46.988319
230833,黑龙江省抚远县,134.296044,47.926105
230881,黑龙江省同江市,133.273328,47.833685
230882,黑龙江省富锦市,132.539001,47.170673
230900,黑龙江省七台河市,131.019048,45.775005
230901,黑龙江省七台河市市辖区,131.019048,45.775005
230902,黑龙江省七台河市新兴区,130.893188,45.813494
230903,黑龙江省七台河市桃山区,130.992503,45.770093
230904,黑龙江省七台河市茄子河区,131.475224,45.883168
230921,黑龙江省勃利县,130.818169,45.930545
231000,黑龙江省牡丹江市,129.608035,44.588521
231001,黑龙江省牡丹江市市辖区,129.608035,44.588521
231002,黑龙江省牡丹江市东安区,129.860447,44.408404
231004,黑龙江省牡丹江市爱民区,129.544566,44.685921
231005,黑龙江省牡丹江市西安区,129.584924,44.491714
231024,黑龙江省东宁县,130.850389,44.032436
231025,黑龙江省林口县,130.023181,45.396102
231081,黑龙江省绥芬河市,131.102457,44.408005
231083,黑龙江省海林市,129.221414,44.903617
231084,黑龙江省宁安市,129.215317,44.058017
231085,黑龙江省穆棱市,130.395526,44.57687
231100,黑龙江省黑河市,127.50083,50.25069
231101,黑龙江省黑河市市辖区,127.50083,50.25069
231102,黑龙江省黑河市爱辉区,126.764262,50.218245
231121,黑龙江省嫩江县,125.771275,49.621866
231123,黑龙江省逊克县,128.370877,48.88674
231124,黑龙江省孙吴县,127.316672,49.370656
231181,黑龙江省北安市,127.111546,48.115946
231182,黑龙江省五大连池市,126.634501,48.749166
231200,黑龙江省绥化市,126.989095,46.646064
231201,黑龙江省绥化市市辖区,128.047414,47.356592
231202,黑龙江省绥化市北林区,126.957863,46.747537
231221,黑龙江省望奎县,126.593023,46.869481
231222,黑龙江省兰西县,126.213543,46.35835
231223,黑龙江省青冈县,125.960524,46.846561
231224,黑龙江省庆安县,127.84449,47.070366
231225,黑龙江省明水县,125.841268,47.201247
231226,黑龙江省绥棱县,127.719413,47.584143
231281,黑龙江省安达市,125.384552,46.535467
231282,黑龙江省肇东市,125.849731,46.009306
231283,黑龙江省海伦市,126.897129,47.44727
232700,黑龙江省大兴安岭地区,124.196104,51.991789
232721,黑龙江省呼玛县,124.912002,51.81313
232722,黑龙江省塔河县,124.640203,52.716506
232723,黑龙江省漠河县,122.715721,52.945659
310000,上海市,121.487899,31.249162
310100,上海市,121.487899,31.249162
310101,上海市黄浦区,121.496072,31.227203
310103,上海市卢湾区,121.481238,31.213348
310104,上海市徐汇区,121.446235,31.169152
310105,上海市长宁区,121.387616,31.213301
310106,上海市静安区,121.454756,31.235381
310107,上海市普陀区,121.398443,31.263743
310108,上海市闸北区,121.457769,31.288044
310109,上海市虹口区,121.491919,31.282497
310110,上海市杨浦区,121.535717,31.30451
310112,上海市闵行区,121.425024,31.093538
310113,上海市宝山区,121.409041,31.398623
310114,上海市嘉定区,121.251014,31.364338
310115,上海市浦东新区,121.638481,31.230895
310116,上海市金山区,121.248408,30.835081
310117,上海市松江区,121.226791,31.021245
310118,上海市青浦区,121.091425,31.130862
310119,上海市南汇区,121.769956,31.052602
310200,上海市县,121.487899,31.249162
310230,上海市崇明县,121.535398,31.633565
320000,江苏省,119.368489,33.013797
310120,上海市奉贤区,121.560642,30.915122
320100,江苏省南京市,118.778074,32.057236
320101,江苏省南京市市辖区,118.778074,32.057236
320102,江苏省南京市玄武区,118.848937,32.071766
320103,江苏省南京市白下区,118.829884,32.030369
320104,江苏省南京市秦淮区,118.817221,32.007969
320105,江苏省南京市建邺区,118.713342,32.012518
320106,江苏省南京市鼓楼区,118.765057,32.068604
320107,江苏省南京市下关区,118.772553,32.109229
320111,江苏省南京市浦口区,118.569125,32.059062
320113,江苏省南京市栖霞区,118.963725,32.169424
320114,江苏省南京市雨花台区,118.721979,31.954552
320115,江苏省南京市江宁区,118.835418,31.863971
320116,江苏省南京市六合区,118.848166,32.40064
320124,江苏省溧水县,119.039927,31.596963
320125,江苏省高淳县,118.9719,31.336381
320200,江苏省无锡市,120.305456,31.570037
320201,江苏省无锡市市辖区,120.305456,31.570037
320202,江苏省无锡市崇安区,120.328903,31.597341
320203,江苏省无锡市南长区,120.315798,31.542866
320204,江苏省无锡市北塘区,120.282126,31.609369
320205,江苏省无锡市锡山区,120.491008,31.615587
320206,江苏省无锡市惠山区,120.215294,31.656376
320281,江苏省江阴市,120.310679,31.837425
320282,江苏省宜兴市,119.790265,31.362245
320211,江苏省无锡市滨湖区,120.248502,31.466579
320300,江苏省徐州市,117.188107,34.271553
320301,江苏省徐州市市辖区,117.188107,34.271553
320302,江苏省徐州市鼓楼区,117.296129,34.30141
320303,江苏省徐州市云龙区,117.276176,34.222487
320304,江苏省徐州市九里区,117.124522,34.321211
320305,江苏省徐州市贾汪区,117.498246,34.410528
320321,江苏省丰县,116.615733,34.695773
320322,江苏省沛县,116.911468,34.700648
320311,江苏省徐州市泉山区,117.175584,34.241947
320323,江苏省铜山县,117.295376,34.288409
320324,江苏省睢宁县,117.890364,33.946571
320381,江苏省新沂市,118.344121,34.284443
320382,江苏省邳州市,117.90306,34.402946
320400,江苏省常州市,119.981861,31.771397
320401,江苏省常州市市辖区,119.981861,31.771397
320402,江苏省常州市天宁区,120.001766,31.777803
320404,江苏省常州市钟楼区,119.912439,31.798511
320405,江苏省常州市戚墅堰区,120.056359,31.756898
320411,江苏省常州市新北区,119.903154,31.939946
320412,江苏省常州市武进区,119.943432,31.672903
320481,江苏省溧阳市,119.382839,31.425242
320482,江苏省金坛市,119.515038,31.723054
320500,江苏省苏州市,120.619907,31.317987
320502,江苏省苏州市沧浪区,120.616793,31.295727
320504,江苏省苏州市金阊区,120.581625,31.344528
320505,江苏省苏州市虎丘区,120.478424,31.351869
320506,江苏省苏州市吴中区,120.365776,31.17987
320507,江苏省苏州市相城区,120.646853,31.450775
320503,江苏省苏州市平江区,120.630878,31.332306
320581,江苏省常熟市,120.831486,31.669446
320582,江苏省张家港市,120.627279,31.907812
320583,江苏省昆山市,120.965808,31.328937
320584,江苏省吴江市,120.639402,31.014847
320585,江苏省太仓市,121.158978,31.571904
320600,江苏省南通市,120.873801,32.014665
320601,江苏省南通市市辖区,120.873801,32.014665
320602,江苏省南通市崇川区,120.887599,31.962661
320611,江苏省南通市港闸区,120.823875,32.071256
320621,江苏省海安县,120.473927,32.553985
320623,江苏省如东县,121.059244,32.387662
320681,江苏省启东市,121.678822,31.871302
320682,江苏省如皋市,120.580144,32.273616
320683,江苏省通州市,121.028859,32.081032
320684,江苏省海门市,121.31247,31.956039
320700,江苏省连云港市,119.173872,34.601549
320701,江苏省连云港市市辖区,119.173872,34.601549
320703,江苏省连云港市连云区,119.467017,34.638922
320705,江苏省连云港市新浦区,119.260574,34.656801
320706,江苏省连云港市海州区,119.162196,34.51416
320721,江苏省赣榆县,119.0414,34.88953
320722,江苏省东海县,118.79231,34.556383
320723,江苏省灌云县,119.392775,34.406832
320724,江苏省灌南县,119.446397,34.175195
320800,江苏省淮安市,119.030186,33.606513
320801,江苏省淮安市市辖区,119.030186,33.606513
320802,江苏省淮安市清河区,119.136831,33.595284
320803,江苏省淮安市楚州区,119.303107,33.504018
320804,江苏省淮安市淮阴区,118.935664,33.664059
320811,江苏省淮安市清浦区,119.025325,33.488642
320826,江苏省涟水县,119.324957,33.884155
320829,江苏省洪泽县,118.8282,33.235206
320830,江苏省盱眙县,118.538232,32.971613
320831,江苏省金湖县,119.145631,33.025834
320900,江苏省盐城市,120.148872,33.379862
320901,江苏省盐城市市辖区,120.148872,33.379862
320902,江苏省盐城市亭湖区,120.206351,33.378948
320903,江苏省盐城市盐都区,119.968501,33.265898
320921,江苏省响水县,119.797602,34.232797
320922,江苏省滨海县,120.026609,34.092317
320923,江苏省阜宁县,119.70499,33.711976
320924,江苏省射阳县,120.279505,33.745462
320925,江苏省建湖县,119.836497,33.488908
320981,江苏省东台市,120.563769,32.791443
320982,江苏省大丰市,120.546274,33.190868
321000,江苏省扬州市,119.427778,32.408505
321001,江苏省扬州市市辖区,119.427778,32.408505
321002,江苏省扬州市广陵区,119.486678,32.39567
321003,江苏省扬州市邗江区,119.458264,32.42583
321011,江苏省扬州市郊区,119.427778,32.408505
321023,江苏省宝应县,119.455651,33.225834
321081,江苏省仪征市,119.200955,32.392636
321084,江苏省高邮市,119.503407,32.835944
321088,江苏省江都市,119.701666,32.539866
321100,江苏省镇江市,119.455835,32.204409
321101,江苏省镇江市市辖区,119.455835,32.204409
321102,江苏省镇江市京口区,119.584822,32.201996
321111,江苏省镇江市润州区,119.43092,32.196647
321112,江苏省镇江市丹徒区,119.498972,32.114041
321181,江苏省丹阳市,119.644304,31.960263
321182,江苏省扬中市,119.845138,32.189469
321183,江苏省句容市,119.20708,31.932635
321200,江苏省泰州市,119.919606,32.476053
321201,江苏省泰州市市辖区,119.919606,32.476053
321202,江苏省泰州市海陵区,119.921174,32.488258
321203,江苏省泰州市高港区,119.925744,32.330075
321281,江苏省兴化市,119.996418,32.961954
321282,江苏省靖江市,120.276899,32.039443
321283,江苏省泰兴市,120.135346,32.213679
321284,江苏省姜堰市,120.090816,32.526452
321300,江苏省宿迁市,118.296893,33.95205
321301,江苏省宿迁市市辖区,118.296893,33.95205
321302,江苏省宿迁市宿城区,118.27464,33.862829
321311,江苏省宿迁市宿豫区,118.343693,34.00953
321322,江苏省沭阳县,118.85775,34.154014
321323,江苏省泗阳县,118.656941,33.708801
321324,江苏省泗洪县,118.312551,33.425955
330000,浙江省,119.957202,29.159494
330100,浙江省杭州市,120.219375,30.259244
330101,浙江省杭州市市辖区,120.219375,30.259244
330102,浙江省杭州市上城区,120.180126,30.232358
330103,浙江省杭州市下城区,120.186535,30.310288
330104,浙江省杭州市江干区,120.303823,30.315832
330105,浙江省杭州市拱墅区,120.158845,30.344732
330106,浙江省杭州市西湖区,120.088993,30.207036
330108,浙江省杭州市滨江区,120.19237,30.187588
330109,浙江省杭州市萧山区,120.389081,30.172894
330110,浙江省杭州市余杭区,119.998089,30.38812
330127,浙江省淳安县,118.895765,29.614714
330182,浙江省建德市,119.379533,29.487115
330122,浙江省桐庐县,119.560462,29.836582
330183,浙江省富阳市,119.846692,30.001094
330185,浙江省临安市,119.350295,30.207684
330200,浙江省宁波市,121.579006,29.885259
330201,浙江省宁波市市辖区,121.579006,29.885259
330203,浙江省宁波市海曙区,121.535395,29.876801
330204,浙江省宁波市江东区,121.598001,29.875392
330206,浙江省宁波市北仑区,121.889419,29.868332
330211,浙江省宁波市镇海区,121.61663,29.995449
330212,浙江省宁波市鄞州区,121.537835,29.785459
330225,浙江省象山县,121.858666,29.378771
330226,浙江省宁海县,121.463624,29.314474
330281,浙江省余姚市,121.152779,29.996457
330282,浙江省慈溪市,121.338408,30.189257
330283,浙江省奉化市,121.377186,29.617073
330300,浙江省温州市,120.690635,28.002838
330301,浙江省温州市市辖区,120.690635,28.002838
330302,浙江省温州市鹿城区,120.565799,28.067865
330303,浙江省温州市龙湾区,120.811078,27.913341
330304,浙江省温州市瓯海区,120.558404,27.972177
330324,浙江省永嘉县,120.668809,28.33639
330326,浙江省平阳县,120.389387,27.637701
330327,浙江省苍南县,120.445543,27.434436
330328,浙江省文成县,120.028422,27.812713
330322,浙江省洞头县,121.125826,27.903664
330329,浙江省泰顺县,119.884868,27.536407
330381,浙江省瑞安市,120.46834,27.829231
330382,浙江省乐清市,121.016175,28.261839
330400,浙江省嘉兴市,120.760428,30.773992
330401,浙江省嘉兴市市辖区,120.760428,30.773992
330402,浙江省嘉兴市秀城区,120.760428,30.773992
330411,浙江省嘉兴市秀洲区,120.691907,30.777679
330421,浙江省嘉善县,120.908873,30.905748
330424,浙江省海盐县,120.885576,30.526043
330481,浙江省海宁市,120.618727,30.442177
330482,浙江省平湖市,121.105839,30.716529
330483,浙江省桐乡市,120.490411,30.612341
330500,浙江省湖州市,120.137243,30.877925
330501,浙江省湖州市市辖区,120.137243,30.877925
330502,浙江省湖州市吴兴区,120.088919,30.808545
330503,浙江省湖州市南浔区,120.309147,30.766831
330521,浙江省德清县,120.049831,30.567583
330522,浙江省长兴县,119.81942,30.983353
330523,浙江省安吉县,119.583158,30.62637
330600,浙江省绍兴市,120.592467,30.002365
330601,浙江省绍兴市市辖区,120.592467,30.002365
330602,浙江省绍兴市越城区,120.618327,30.015793
330621,浙江省绍兴县,120.572451,29.968789
330624,浙江省新昌县,120.975702,29.414314
330681,浙江省诸暨市,120.281434,29.6994
330682,浙江省上虞市,120.889432,29.97804
330683,浙江省嵊州市,120.761431,29.591008
330700,浙江省金华市,119.652576,29.102899
330701,浙江省金华市市辖区,119.652576,29.102899
330702,浙江省金华市婺城区,119.517572,28.98454
330703,浙江省金华市金东区,119.809227,29.155526
330723,浙江省武义县,119.720833,28.774056
330726,浙江省浦江县,119.910488,29.526266
330727,浙江省磐安县,120.567447,29.044202
330781,浙江省兰溪市,119.533338,29.284103
330782,浙江省义乌市,120.067296,29.306444
330783,浙江省东阳市,120.380818,29.237427
330784,浙江省永康市,120.108684,28.940177
330800,浙江省衢州市,118.875842,28.95691
330801,浙江省衢州市市辖区,118.875842,28.95691
330802,浙江省衢州市柯城区,118.813003,28.998535
330803,浙江省衢州市衢江区,118.939044,28.941983
330822,浙江省常山县,118.54767,28.973666
330824,浙江省开化县,118.33165,29.189938
330825,浙江省龙游县,119.198664,28.997079
330881,浙江省江山市,118.607086,28.58197
330900,浙江省舟山市,122.169872,30.03601
330901,浙江省舟山市市辖区,122.169872,30.03601
330902,浙江省舟山市定海区,122.073024,30.064847
330903,浙江省舟山市普陀区,122.278765,29.871101
330921,浙江省岱山县,122.260359,30.319416
330922,浙江省嵊泗县,122.481686,30.705004
331000,浙江省台州市,121.440613,28.668283
331001,浙江省台州市市辖区,121.440613,28.668283
331002,浙江省台州市椒江区,121.467376,28.657016
331003,浙江省台州市黄岩区,121.088318,28.604655
331004,浙江省台州市路桥区,121.450242,28.548659
331021,浙江省玉环县,121.284426,28.179738
331022,浙江省三门县,121.488229,29.017744
331023,浙江省天台县,120.985563,29.151779
331024,浙江省仙居县,120.640606,28.738742
331081,浙江省温岭市,121.421046,28.400554
331082,浙江省临海市,121.221919,28.857389
331100,浙江省丽水市,119.929576,28.4563
331101,浙江省丽水市市辖区,119.929576,28.4563
331102,浙江省丽水市莲都区,119.849952,28.447361
331121,浙江省青田县,120.146738,28.208429
331122,浙江省缙云县,120.191882,28.666326
331123,浙江省遂昌县,119.089342,28.52541
331124,浙江省松阳县,119.441013,28.41158
331125,浙江省云和县,119.54173,28.13132
331126,浙江省庆元县,119.157619,27.628046
331127,浙江省景宁畲族自治县,119.61929,27.896053
331181,浙江省龙泉市,119.082297,28.050639
340000,安徽省,117.216005,31.859252
340100,安徽省合肥市,117.282699,31.866942
340101,安徽省合肥市市辖区,117.282699,31.866942
340102,安徽省合肥市瑶海区,117.331224,31.905375
340103,安徽省合肥市庐阳区,117.247835,31.912901
340104,安徽省合肥市蜀山区,117.23128,31.838185
340111,安徽省合肥市包河区,117.353913,31.790724
340121,安徽省长丰县,117.174438,32.286111
340122,安徽省肥东县,117.575857,32.003189
340123,安徽省肥西县,117.036261,31.732638
340200,安徽省芜湖市,118.384108,31.36602
340202,安徽省芜湖市镜湖区,118.387245,31.351966
340203,安徽省芜湖市马塘区,118.677147,31.15138
340204,安徽省芜湖市新芜区,118.384108,31.36602
340207,安徽省芜湖市鸠江区,118.493974,31.375482
340221,安徽省芜湖县,118.532462,31.191699
340222,安徽省繁昌县,118.200118,31.12833
340223,安徽省南陵县,118.288216,30.895982
340300,安徽省蚌埠市,117.35708,32.929499
340301,安徽省蚌埠市市辖区,117.35708,32.929499
340302,安徽省蚌埠市龙子湖区,117.478326,32.926343
340303,安徽省蚌埠市蚌山区,117.356356,32.881523
340304,安徽省蚌埠市禹会区,117.305515,32.889696
340311,安徽省蚌埠市淮上区,117.388184,33.023815
340321,安徽省怀远县,117.042086,33.037131
340322,安徽省五河县,117.76421,33.138465
340323,安徽省固镇县,117.354034,33.272841
340400,安徽省淮南市,117.018639,32.642812
340401,安徽省淮南市市辖区,117.018639,32.642812
340402,安徽省淮南市大通区,117.117138,32.643536
340403,安徽省淮南市田家庵区,117.014687,32.564364
340404,安徽省淮南市谢家集区,116.908772,32.5444
340405,安徽省淮南市八公山区,116.825521,32.65239
340406,安徽省淮南市潘集区,116.866193,32.800695
340421,安徽省凤台县,116.584905,32.791416
340500,安徽省马鞍山市,118.515882,31.688528
340501,安徽省马鞍山市市辖区,118.515882,31.688528
340502,安徽省马鞍山市金家庄区,118.525917,31.744706
340503,安徽省马鞍山市花山区,118.578348,31.711627
340504,安徽省马鞍山市雨山区,118.554558,31.659719
340521,安徽省当涂县,118.646673,31.503024
340600,安徽省淮北市,116.791447,33.960023
340601,安徽省淮北市市辖区,116.791447,33.960023
340603,安徽省淮北市相山区,116.728962,33.988335
340602,安徽省淮北市杜集区,116.954967,34.113251
340604,安徽省淮北市烈山区,116.908182,33.844054
340621,安徽省濉溪县,116.736899,33.693205
340700,安徽省铜陵市,117.819429,30.94093
340701,安徽省铜陵市市辖区,117.819429,30.94093
340702,安徽省铜陵市铜官山区,117.810737,30.929419
340703,安徽省铜陵市狮子山区,117.889749,30.944772
340711,安徽省铜陵市郊区,117.641551,30.754631
340721,安徽省铜陵县,117.918516,30.952359
340800,安徽省安庆市,117.058739,30.537898
340801,安徽省安庆市市辖区,117.058739,30.537898
340802,安徽省安庆市迎江区,117.152542,30.541458
340803,安徽省安庆市大观区,116.980968,30.532487
340811,安徽省安庆市郊区,117.216005,31.859252
340822,安徽省怀宁县,116.803527,30.579025
340823,安徽省枞阳县,117.385735,30.860298
340824,安徽省潜山县,116.552816,30.758639
340825,安徽省太湖县,116.182539,30.5011
340826,安徽省宿松县,116.253518,30.108217
340827,安徽省望江县,116.688092,30.242568
340828,安徽省岳西县,116.22007,30.901821
340881,安徽省桐城市,116.953559,30.972568
341000,安徽省黄山市,118.29357,29.734435
341001,安徽省黄山市市辖区,118.29357,29.734435
341002,安徽省黄山市屯溪区,118.309637,29.716535
341003,安徽省黄山市黄山区,118.077546,30.277746
341004,安徽省黄山市徽州区,118.278591,29.90214
341021,安徽省歙县,118.575156,29.871177
341022,安徽省休宁县,118.093082,29.66912
341023,安徽省黟县,117.91075,30.014778
341024,安徽省祁门县,117.600528,29.873706
341100,安徽省滁州市,118.32457,32.317351
341101,安徽省滁州市市辖区,118.32457,32.317351
341102,安徽省滁州市琅琊区,118.337569,32.338458
341103,安徽省滁州市南谯区,118.270828,32.310209
341122,安徽省来安县,118.53563,32.473712
341124,安徽省全椒县,118.105778,32.069933
341125,安徽省定远县,117.665965,32.473259
341126,安徽省凤阳县,117.611472,32.792215
341181,安徽省天长市,118.972913,32.721214
341182,安徽省明光市,118.140727,32.811836
341200,安徽省阜阳市,115.820932,32.901211
341201,安徽省阜阳市市辖区,115.820932,32.901211
341202,安徽省阜阳市颍州区,115.727727,32.867689
341203,安徽省阜阳市颍东区,116.039985,32.941585
341204,安徽省阜阳市颍泉区,115.734026,33.07351
341221,安徽省临泉县,115.248461,32.909769
341222,安徽省太和县,115.648756,33.337748
341225,安徽省阜南县,115.654099,32.655881
341226,安徽省颍上县,116.265314,32.66246
341282,安徽省界首市,115.398643,33.226193
341301,安徽省宿州市市辖区,116.988692,33.636772
341302,安徽省宿州市墉桥区,116.988692,33.636772
341300,安徽省宿州市,116.988692,33.636772
341321,安徽省砀山县,116.420282,34.454057
341322,安徽省萧县,116.812422,34.20853
341323,安徽省灵璧县,117.543127,33.690737
341324,安徽省泗县,117.890359,33.544347
341400,安徽省巢湖市,117.88049,31.608733
